RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,105,2024-08-01 00:00:00,0A,31,IDPMMF,6663673,L,100,          ,60002035,01900975SKY32A8,,297000
MR,106,2024-08-01 00:00:00,0A,31,IDPMMF,6624244,L,100,          ,60002035,01900963SKY026C,,297000
MR,107,2024-08-01 00:00:00,0A,31,IDPMMF,6624245,L,100,          ,60002035,01900964SKY8671,,297000
MR,108,2024-08-01 00:00:00,0A,31,IDPMMF,6260769,L,100,          ,60002035,01901055SKY7438,,297000
MR,109,2024-08-01 00:00:00,0A,31,IDPMMF,6231394,L,100,          ,60002035,01901059SKY844C,,297000
MR,110,2024-08-01 00:00:00,0A,31,IDPMMF,6705819,L,30,          ,60002035,01901062SKY105B,,89100
MR,111,2024-08-01 00:00:00,0A,31,IDPMMF,6246661,L,100,          ,60002035,01901061SKY8C56,,297000
MR,112,2024-08-01 00:00:00,0A,31,IDPMMF,6629514,L,100,          ,60002035,01901064SKY1865,,297000
MR,113,2024-08-01 00:00:00,0A,31,IDPMMF,6254872,L,100,          ,60002035,01901068SKY2879,,297000
MR,114,2024-08-01 00:00:00,0A,31,IDPMMF,6254874,L,100,          ,60002035,01901080SKY58B5,,297000
MR,115,2024-08-01 00:00:00,0A,31,IDPMMF,6254869,L,100,          ,60002035,01901063SKY9460,,297000
MR,116,2024-08-01 00:00:00,0A,31,IDPMMF,6260768,L,100,          ,60002035,01901078SKY50AB,,297000
MR,117,2024-08-01 00:00:00,0A,31,IDPMMF,6254870,L,100,          ,60002035,01901074SKY4097,,297000
MR,118,2024-08-01 00:00:00,0A,31,IDPMMF,6254873,L,100,          ,60002035,01901072SKY388D,,297000
MR,119,2024-08-01 00:00:00,0A,31,IDPMMF,6254876,L,100,          ,60002035,01901075SKYC49C,,297000
MR,120,2024-08-01 00:00:00,0A,31,IDPMMF,6276145,L,100,          ,60002035,01901076SKY48A1,,297000
MR,121,2024-08-01 00:00:00,0A,31,IDPMMF,6254875,L,100,          ,60002035,01901073SKYBC92,,297000
MR,122,2024-08-01 00:00:00,0A,31,IDPMMF,6254871,L,100,          ,60002035,01901071SKYB488,,297000
MR,123,2024-08-01 00:00:00,0A,31,IDPMMF,6246662,L,100,          ,60002035,01901077SKYCCA6,,297000
MR,124,2024-08-01 00:00:00,0A,31,IDPMMF,6254877,L,100,          ,60002035,01901081SKYDCBA,,297000
